groupid,Group Name,Product Type,Product Color,Product Condition,Component Type,Included Products,groupsize,idingroup,strippedname,name,sku,platform,ASIN,matching_likelihood,matching_method,ParentProduct,SKU_Role,source_asin,source_sku,source_title,merge_source,merge_match_type
217,Bose 301-V Bookshelf Speakers,Product,,,,,1,0,Bose 301-V Stereo Bluetooth Shelf Corded Electric Bookshelf Tweeter Woofer speakers,"Bose 301-V Stereo Bluetooth Shelf Mount Corded Electric Bookshelf,Tweeter,Woofer speakers",,Amazon,B0CZTTXBMV,100.0,stripped_name,Speaker,P,B0CZTTXBMV,,"Bose 301-V Stereo Bluetooth Shelf Mount Corded Electric Bookshelf,Tweeter,Woofer speakers",amazon_only,
218,Bose Surround Speakers,Product,,,,,1,0,Bose Surround Speakers Nfc Optical 809281 Bar Corded Electric Surround Sound speakers,"Bose Surround Speakers Nfc,Optical 809281 Bar Mount Corded Electric Surround Sound speakers",,Amazon,B0CZTTXC1C,100.0,stripped_name,Soundbar,A,B0CZTTXC1C,,"Bose Surround Speakers Nfc,Optical 809281 Bar Mount Corded Electric Surround Sound speakers",amazon_only,
221,Bose Home Speaker 300,Product,,,,,1,0,Bose Home Speaker 300 Wifi Bluetooth 808429 Tabletop Corded Electric Multi Room speakers,"Bose Home Speaker 300 Wifi,Bluetooth 808429 Tabletop Corded Electric Multi Room speakers",,Amazon,B0CZTVNDDM,100.0,stripped_name,808429,P,B0CZTVNDDM,,"Bose Home Speaker 300 Wifi,Bluetooth 808429 Tabletop Corded Electric Multi Room speakers",amazon_only,
222,Bose UB-20 Series II Wall/Ceiling Bracket,Parts,,,Wall/Ceiling Bracket,,1,0,Bose Ub-20 Series Ii Wall Ceiling 722141 portable electronic device,Bose Ub-20 Series Ii Wall/Ceiling Bracket 722141 portable electronic device mount,,Amazon,B0CZTVR9Z7,100.0,stripped_name,Speaker,A,B0CZTVR9Z7,,Bose Ub-20 Series Ii Wall/Ceiling Bracket 722141 portable electronic device mount,amazon_only,
223,Bose Acoustimass 5 Series V Speakers,Product,,,,,1,0,Bose Acoustimass 5 Series V Stereo Tabletop Corded Electric Stereo Speakers speakers,Bose Acoustimass 5 Series V Stereo Tabletop Corded Electric Stereo Speakers speakers,,Amazon,B0CZTVVMK9,100.0,stripped_name,Speakers,K,B0CZTVVMK9,,Bose Acoustimass 5 Series V Stereo Tabletop Corded Electric Stereo Speakers speakers,amazon_only,
224,Bose Soundlink Color II Bluetooth Portable Speaker,Product,,,,,1,0,Bose Soundlink Color Ii Bluetooth Freestanding Plug Battery Powered Portable Bluetooth Speakers speakers,"Bose Soundlink Color Ii Bluetooth Freestanding,Plug Mount Battery Powered Portable Bluetooth Speakers speakers",,Amazon,B0CZTW2XKG,100.0,stripped_name,Speaker,P,B0CZTW2XKG,,"Bose Soundlink Color Ii Bluetooth Freestanding,Plug Mount Battery Powered Portable Bluetooth Speakers speakers",amazon_only,
225,Bose Surround Sound Speakers 700,Parts,,,"Plug Mount, Bar Mount",,1,0,Bose Surround 700 Hdmi 834402 Plug Bar Corded Electric Surround Sound speakers,"Bose Surround 700 Hdmi 834402 Plug Mount,Bar Mount Corded Electric Surround Sound speakers",,Amazon,B0CZTWVY2B,100.0,stripped_name,"['Speaker', '834402']",P,B0CZTWVY2B,,"Bose Surround 700 Hdmi 834402 Plug Mount,Bar Mount Corded Electric Surround Sound speakers",amazon_only,
227,Bose Acoustimass Metal SlideConnect Wall Bracket,Parts,,,Wall Bracket,,3,0,5 Metal SlideConnect Wall For Bose Acoustimass 10 Series V,Set of 5 Metal SlideConnect  Wall bracket For Bose Acoustimass 10 Series V,364292247745,USAV_eBay,,0.95,threshold,Speaker,A,B0D1XL6PB7,364292247745,USAV Set of 5 Metal SlideConnect Wall Bracket for Bose Acoustimass 10 Series V / 6 Series V,amazon_only,
227,Bose Acoustimass Metal SlideConnect Wall Bracket,Parts,,,Wall Bracket,,3,1,USAV 5 Metal SlideConnect Wall for Bose Acoustimass 10 Series V 6 Series V,USAV Set of 5 Metal SlideConnect Wall Bracket for Bose Acoustimass 10 Series V / 6 Series V,OC-9LMG-XUB5,Amazon,B0D1XL6PB7,100.0,stripped_name,Speaker System,A,B0D1XL6PB7,OC-9LMG-XUB5,USAV Set of 5 Metal SlideConnect Wall Bracket for Bose Acoustimass 10 Series V / 6 Series V,amazon_only,
227,Bose Acoustimass Metal SlideConnect Wall Bracket,Parts,,,Wall Bracket,,3,2,5 Metal SlideConnect Wall For Bose Acoustimass 6 Series V,Set of 5 Metal SlideConnect  Wall bracket For Bose Acoustimass 6 Series V,364292247887,USAV_eBay,,1.0,threshold,Speaker System,A,B0D1XL6PB7,364292247887,USAV Set of 5 Metal SlideConnect Wall Bracket for Bose Acoustimass 10 Series V / 6 Series V,amazon_only,
228,Bose Soundlink Max Portable Speaker,Product,,,,,2,0,Bose Soundlink Max Portable Speaker Bluetooth No Battery Powered Outdoor Speakers,Bose Soundlink Max Portable Speaker Bluetooth No Mount Battery Powered Outdoor Speakers,,Amazon,B0D4V5S1YS,100.0,stripped_name,Speaker,P,B0D4V5S1YS,,Bose Soundlink Max Portable Speaker Bluetooth No Mount Battery Powered Outdoor Speakers,amazon_only,
228,Bose Soundlink Max Portable Speaker,Product,,,,,2,1,Bose SoundLink Max Portable Speaker,Bose SoundLink Max Portable Speaker,04868,Ecwid,,0.85,threshold,Speaker,P,B0D4V5S1YS,04868,Bose Soundlink Max Portable Speaker Bluetooth No Mount Battery Powered Outdoor Speakers,amazon_only,
230,Bose Sounddock Series II Docking Station,Product,,,,,1,0,Bose Sounddock Series Ii Iphone 5 Lightning Electronic Device Docking Station,Bose Sounddock Series Ii Iphone 5 Lightning Electronic Device Docking Station,,Amazon,B0D5QW92ST,100.0,stripped_name,Docking Station,P,B0D5QW92ST,,Bose Sounddock Series Ii Iphone 5 Lightning Electronic Device Docking Station,amazon_only,
232,Bose Wave Multi-CD Changer,Parts,SV,,Multi-CD Changer,,9,0,Bose Wave Multi-CD Changer for Wave music system IV,"Bose Wave Multi-CD Changer, Silver  (for Wave music system IV)",256517881061,DRAGON_eBay,,1.09,threshold,Music System,A,B0D6JHWN1D,256517881061,Wave Multi-CD Changer Silver for Wave Music System IV,amazon,
232,Bose Wave Multi-CD Changer,Parts,SV,,Multi-CD Changer,,9,1,Wave Multi-CD Changer for Wave Music System IV,Wave Multi-CD Changer Silver for Wave Music System IV,IH-JITK-EYJK,Amazon,B0D6JHWN1D,100.0,stripped_name,System,A,B0D6JHWN1D,IH-JITK-EYJK,Wave Multi-CD Changer Silver for Wave Music System IV,amazon,
232,Bose Wave Multi-CD Changer,Parts,SV,,Multi-CD Changer,,9,2,Wave Multi-CD Changer for Wave Music System IV,Wave Multi-CD Changer Silver for Wave Music System IV,L5-P3G2-E1IG,Amazon,B0D6JHWN1D,100.0,stripped_name,System,A,B0D6JHWN1D,L5-P3G2-E1IG,Wave Multi-CD Changer Silver for Wave Music System IV,amazon,
232,Bose Wave Multi-CD Changer,Parts,GG,,Multi-CD Changer,,9,3,Bose Wave Multi-CD Changer for Wave music system IV,"Bose Wave Multi-CD Changer, Graphite Gray (for Wave music system IV)",256562395475,DRAGON_eBay,,100.0,stripped_name,Music System,,,256562395475,"Bose Wave Multi-CD Changer, Graphite Gray (for Wave music system IV)",ebay,sku
232,Bose Wave Multi-CD Changer,Parts,,,Multi-CD Changer,,9,4,Bose Wave Multi-CD Changer 3 CD Slots for Bose Wave music system IV,Bose Wave Multi-CD Changer  3 CD Slots for Bose Wave music system IV,267166531903,DRAGON_eBay,,100.0,stripped_name,Music System,,,267166531903,Bose Wave Multi-CD Changer  3 CD Slots for Bose Wave music system IV,ebay_only,
232,Bose Wave Multi-CD Changer,Product,GY,,,,9,5,Bose Wave Multi-CD Changer for Wave music system III,"Bose Wave Multi-CD Changer, Graphite Gray (for Wave music system III)",364273046966,USAV_eBay,,100.0,stripped_name,Music System,,,364273046966,"Bose Wave Multi-CD Changer, Graphite Gray (for Wave music system III)",ebay_only,
232,Bose Wave Multi-CD Changer,Product,GY,,,,9,6,Bose Wave Multi-CD Changer for Wave music system III,"Bose Wave Multi-CD Changer, Graphite Gray (for Wave music system III)",256016583517,DRAGON_eBay,,100.0,stripped_name,Music System,,,364273046966,"Bose Wave Multi-CD Changer, Graphite Gray (for Wave music system III)",ebay_only,
232,Bose Wave Multi-CD Changer,Product,WH,,,,9,7,Bose Wave Multi-CD Changer for Wave music system III,"Bose Wave Multi-CD Changer, White (for Wave music system III)",267240582507,DRAGON_eBay,,100.0,stripped_name,Music System,,,364273046966,"Bose Wave Multi-CD Changer, Graphite Gray (for Wave music system III)",ebay_only,
232,Bose Wave Multi-CD Changer,Product,GY,,,,9,8,Bose Wave Multi-CD Changer for Bose Wave Music System III,"Bose Wave Multi-CD Changer, Graphite Gray for Bose Wave Music System III",01674,Ecwid,,1.23,threshold,Music System,,,364273046966,"Bose Wave Multi-CD Changer, Graphite Gray (for Wave music system III)",ebay_only,
233,Bose Wave Music System AWRCC1 AWRCC2,Parts,,,CD Processor PCB,,4,0,CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2 269837-001,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001",RG-TL63-7KXX,Amazon,B0D6K3VBNB,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0D6K3VBNB,RG-TL63-7KXX,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001",amazon_only,
233,Bose Wave Music System AWRCC1 AWRCC2,Parts,,,CD Processor PCB,,4,1,CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2 269837-001,Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2 269837-001,364254762717,USAV_eBay,,100.0,stripped_name,"['AWRCC1', 'AWRCC2']",P,B0D6K3VBNB,364254762717,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001",amazon_only,
233,Bose Wave Music System AWRCC1 AWRCC2,Parts,,,CD Processor PCB,,4,2,CD Processor PCB for Bose Wave Awrcc1 Awrcc2 269837-001,Replacement CD Processor PCB for Bose Wave Awrcc1 Awrcc2 269837-001,01200,Ecwid,,1.21,threshold,"['Awrcc1', 'Awrcc2']",P,B0D6K3VBNB,01200,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001",amazon_only,
233,Bose Wave Music System AWRCC1 AWRCC2,Parts,,,CD Processor PCB,,4,3,CD Processor PCB for Bose Wave Awrcc1 Awrcc2 269837-001,Replacement CD Processor PCB for Bose Wave Awrcc1 Awrcc2 269837-001,267454012491,DRAGON_eBay,,1.16,threshold,"['Awrcc1', 'Awrcc2']",P,B0D6K3VBNB,267454012491,"Replacement CD Processor PCB for Bose Wave Music System AWRCC1 AWRCC2, 269837-001",amazon_only,
234,Bose Soundtouch 130 System,Parts,,,Control Console,,9,0,Bose AV 130 Control Console for Bose Cinemate 130 Soundtouch 130,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,01357-N,Amazon,B0D6LWQ74M,100.0,stripped_name,System,P,B0D6LWQ74M,01357-N,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
234,Bose Soundtouch 130 System,Parts,,,Control Console,,9,1,Bose AV 130 Control Console for Bose Cinemate 130 Soundtouch 130,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,01357-NF,Amazon,B0D6LWQ74M,100.0,stripped_name,System,P,B0D6LWQ74M,01357-NF,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
234,Bose Soundtouch 130 System,Parts,,,Control Console,,9,2,Bose AV 130 Control Console for Bose Cinemate 130 Soundtouch 130,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,HR-W7VB-BQ2S,Amazon,B0D6LWQ74M,100.0,stripped_name,System,P,B0D6LWQ74M,HR-W7VB-BQ2S,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
234,Bose Soundtouch 130 System,Parts,,,Control Console,,9,3,Bose AV 130 Control Console for Bose Cinemate 130 Soundtouch 130,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,256770620262,DRAGON_eBay,,100.0,stripped_name,System,P,B0D6LWQ74M,256770620262,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
234,Bose Soundtouch 130 System,Parts,,,Control Console,,9,4,Bose AV 130 Control Console for Bose Cinemate 130 Soundtouch 130,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,256911660175,DRAGON_eBay,,100.0,stripped_name,System,P,B0D6LWQ74M,256911660175,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
234,Bose Soundtouch 130 System,Parts,,,Control Console,,9,5,Bose AV 130 Control Console for Bose Cinemate Soundtouch 130,Replacement Bose AV 130 Control Console  for Bose Cinemate Soundtouch 130,364274422058,USAV_eBay,,1.17,threshold,System,P,B0D6LWQ74M,364274422058,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
234,Bose Soundtouch 130 System,Parts,,,Control Console,,9,6,Bose AV 130 Control Console for Bose Cinemate Soundtouch 130,Replacement Bose AV 130 Control Console  for Bose Cinemate  Soundtouch 130,01357,Ecwid,,1.17,threshold,System,P,B0D6LWQ74M,01357,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
234,Bose Soundtouch 130 System,Bundle,,,,"Bose AV 130 Control Console, Remote Control",9,7,Bose AV 130 Control Console w for Bose Soundtouch 130,Replacement Bose AV 130 Control Console  w Remote for  Bose   Soundtouch 130,364295145944,USAV_eBay,,1.15,threshold,System,P,B0D6LWQ74M,364295145944,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
234,Bose Soundtouch 130 System,Parts,,,Control Console,,9,8,Bose Control Console for Bose Soundtouch 130 Bose Cinemate 130,Replacement Bose Control Console for Bose Soundtouch 130 | Bose Cinemate 130,266889574870,DRAGON_eBay,,0.96,threshold,System,P,B0D6LWQ74M,266889574870,Replacement Bose AV 130 Control Console for Bose Cinemate 130/ Soundtouch 130,amazon_only,
237,Bose Smart Dolby Atmos Soundbar,Product,BK,,,,2,0,Bose Smart Dolby Atmos Soundbar All-in-One Soundbar for TV A I Dialogue Mode Voice Control and Amazon Alexa Built-in Supports Bluetooth AirPlay Spotify Connect Chromecast,"Bose Smart Dolby Atmos Soundbar, All-in-One Soundbar for TV, A.I. Dialogue Mode, Voice Control and Amazon Alexa Built-in, Supports Bluetooth/AirPlay/Spotify Connect/Chromecast, Black",SN-UKGB-8CVF,Amazon,B0D6W8XQ6J,100.0,stripped_name,Soundbar,K,B0D6W8XQ6J,SN-UKGB-8CVF,"Bose Smart Dolby Atmos Soundbar, All-in-One Soundbar for TV, A.I. Dialogue Mode, Voice Control and Amazon Alexa Built-in, Supports Bluetooth/AirPlay/Spotify Connect/Chromecast, Black",amazon_only,
237,Bose Smart Dolby Atmos Soundbar,Product,BK,,,,2,1,Bose Smart Dolby Atmos Soundbar All-in-One Soundbar for TV A I Dialogue Mode Voice Control and Amazon Alexa Built-in Supports Bluetooth AirPlay Spotify Connect Chromecast,"Bose Smart Dolby Atmos Soundbar, All-in-One Soundbar for TV, A.I. Dialogue Mode, Voice Control and Amazon Alexa Built-in, Supports Bluetooth/AirPlay/Spotify Connect/Chromecast, Black",N2-SXAJ-6CIW,Amazon,B0D6W8XQ6J,100.0,stripped_name,Soundbar,K,B0D6W8XQ6J,N2-SXAJ-6CIW,"Bose Smart Dolby Atmos Soundbar, All-in-One Soundbar for TV, A.I. Dialogue Mode, Voice Control and Amazon Alexa Built-in, Supports Bluetooth/AirPlay/Spotify Connect/Chromecast, Black",amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,0,Bose Control Console for Bose Lifestyle V25 V35 135,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,01130-LN,Amazon,B0D7KFBH39,100.0,stripped_name,System,P,B0D7KFBH39,01130-LN,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,1,Bose Control Console for Bose Lifestyle V25 V35 135,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,77-3QJO-XTVO,Amazon,B0D7KFBH39,100.0,stripped_name,System,P,B0D7KFBH39,77-3QJO-XTVO,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,2,Bose Control Console for Bose Lifestyle V25 V35 135,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,QV-FPBC-J67T,Amazon,B0D7KFBH39,100.0,stripped_name,System,P,B0D7KFBH39,QV-FPBC-J67T,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,3,Bose Control Console for Bose Lifestyle V25 V35 135,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,R0-SI2E-ZJF9,Amazon,B0D7KFBH39,100.0,stripped_name,System,P,B0D7KFBH39,R0-SI2E-ZJF9,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,4,Bose Control Console for Bose Lifestyle V25 V35 135,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,D6-NL91-DTCE,Amazon,B0D7KFBH39,100.0,stripped_name,System,P,B0D7KFBH39,D6-NL91-DTCE,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,5,Bose Control Console for Bose Lifestyle V25 V35 135,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,EQ-QFLW-VNRR,Amazon,B0D7KFBH39,100.0,stripped_name,System,P,B0D7KFBH39,EQ-QFLW-VNRR,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,U,Control Console,,13,6,Bose Control Console for Bose Lifestyle V25 V35 135,"Replacement Bose Control Console  for Bose Lifestyle V25 V35  135, Refurbished",363521781241,USAV_eBay,,100.0,stripped_name,System,P,B0D7KFBH39,363521781241,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,7,Bose Control Console for Bose Lifestyle V25 V35 135,Replacement Bose Control Console  for Bose Lifestyle V25 V35  135,363521782633,USAV_eBay,,100.0,stripped_name,System,P,B0D7KFBH39,363521782633,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,8,Bose Control Console for Bose Lifestyle V25 V35 135,Replacement Bose Control Console  for Bose Lifestyle V25 V35  135,155671978947,MEKONG_eBay,,100.0,stripped_name,System,P,B0D7KFBH39,155671978947,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,N,Control Console,,13,9,Bose Control Console for Bose Lifestyle V25 V35 135,NEW Replacement Bose Control Console for Bose Lifestyle V25 V35 135,01129,Ecwid,,100.0,stripped_name,System,P,B0D7KFBH39,01129,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,10,Bose Control Console for Bose Lifestyle V25 V35 235 135,Replacement Bose Control Console  for Bose Lifestyle V25 V35 235 135,256857543088,DRAGON_eBay,,1.18,threshold,System,P,B0D7KFBH39,256857543088,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,,Control Console,,13,11,Bose Control Console Bose AV35 for Bose Lifestyle V25 V35 135,Replacement Bose Control Console  Bose AV35 for Bose Lifestyle V25 V35  135,256220338318,DRAGON_eBay,,1.09,threshold,System,P,B0D7KFBH39,256220338318,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
238,Bose Lifestyle Control Console,Parts,,U,Control Console,,13,12,Bose Control Console for Bose Lifestyle V25 V35 135 USAV,"Replacement Bose Control Console for Bose Lifestyle V25 V35 135, USAV Refurbished",01130,Ecwid,,0.96,threshold,"['V25', 'V35', '135', 'USAV']",P,B0D7KFBH39,01130,Replacement Bose Control Console for Bose Lifestyle V25 V35 135,amazon_only,
239,Control Console AV20,Parts,,,Control Console AV20 Unit,,7,0,Control Console AV20 Unit for Lifestyle T20 T10 System,Replacement Control Console AV20 Unit for Lifestyle T20 T10 System,BP-4ZFL-OIIN,Amazon,B0D7KGQSXL,100.0,stripped_name,System,P,B0D7KGQSXL,BP-4ZFL-OIIN,Replacement Control Console AV20 Unit for Lifestyle T20 T10 System,amazon_only,
239,Control Console AV20,Parts,,,Control Console AV20 Unit,,7,1,Control Console AV20 Unit for Lifestyle T20 T10 System,Replacement Control Console AV20 Unit for Lifestyle T20 T10 System,HP-CV7X-1R8S,Amazon,B0D7KGQSXL,100.0,stripped_name,System,P,B0D7KGQSXL,HP-CV7X-1R8S,Replacement Control Console AV20 Unit for Lifestyle T20 T10 System,amazon_only,
